ax_axis,ay_axis,az_axis,magn_z,x_axis,y_axis,z_axis,activity_type
6,-1,2,0,-45,-27,106,abs
7,-1,2,0,-45,-27,106,abs
7,-2,2,0,-33,-31,78,abs
6,-2,2,0,-20,-9,13,abs
5,-2,1,0,-20,-9,13,abs
3,-1,1,0,3,5,-18,abs
0,0,0,0,29,18,-58,abs
-2,0,0,0,34,31,-104,abs
-2,0,-1,0,34,31,-104,abs
-3,1,-1,0,43,29,-111,abs
-4,1,-1,0,43,29,-111,abs
-4,1,-1,0,50,31,-120,abs
-6,1,-2,0,57,26,-131,abs
-6,2,-2,0,57,26,-131,abs
-5,1,-2,0,48,5,-112,abs
-6,1,-2,0,48,5,-112,abs
-8,2,-3,0,50,18,-117,abs
-10,3,-4,0,25,-6,-84,abs
-7,-1,-3,0,25,-6,-84,abs
-1,-1,0,0,-15,-13,76,abs
2,2,1,0,-15,-13,76,abs
1,3,1,0,-6,-7,89,abs
0,0,0,0,-23,-3,42,abs
0,-1,0,0,-23,-3,42,abs
2,-2,0,0,-50,-12,103,abs
3,0,1,0,-39,-6,113,abs
4,-1,1,0,-49,-6,122,abs
4,-1,1,0,-49,-6,122,abs
5,-2,2,0,-56,-11,117,abs
5,-2,2,0,-56,-11,117,abs
6,-1,2,0,-49,-21,105,abs
7,-1,3,0,-37,-36,85,abs
7,-1,2,0,-37,-36,85,abs
6,-2,2,0,-10,-5,13,abs
4,-1,1,0,-10,-5,13,abs
2,-1,1,0,14,15,-33,abs
0,0,0,0,28,25,-78,abs
-2,0,0,0,41,18,-108,abs
-3,1,-1,0,41,18,-108,abs
-4,1,-1,0,47,14,-119,abs
-4,1,-1,0,50,14,-119,abs
-5,1,-2,0,50,14,-119,abs
-6,1,-2,0,60,33,-120,abs
-6,1,-3,0,60,33,-120,abs
-6,1,-3,0,56,17,-118,abs
-8,2,-3,0,57,8,-108,abs
-10,3,-4,0,57,8,-108,abs
-6,-1,-2,0,-2,-18,-23,abs
-1,0,0,0,-2,-18,-23,abs
1,2,1,0,-30,-22,59,abs
0,0,1,0,-30,-22,59,abs
1,-1,1,0,-34,-18,81,abs
2,-1,1,0,-34,-18,81,abs
3,0,1,0,-37,-10,107,abs
3,0,1,0,-42,-9,111,abs
4,-1,1,0,-42,-9,111,abs
5,-1,1,0,-46,-6,116,abs
4,-2,1,0,-43,-13,114,abs
5,-1,2,0,-40,-33,111,abs
7,-1,2,0,-20,-18,53,abs
4,-2,1,0,-7,21,-10,abs
2,-1,1,0,20,13,-41,abs
1,0,1,0,20,13,-41,abs
-1,0,0,0,39,15,-91,abs
-2,1,0,0,39,15,-91,abs
-3,1,-1,0,49,27,-117,abs
-4,1,-1,0,51,26,-131,abs
-5,1,-2,0,51,26,-131,abs
-6,1,-2,0,57,23,-127,abs
-5,2,-2,0,57,23,-127,abs
-6,1,-2,0,55,15,-114,abs
-6,0,-3,0,57,5,-124,abs
-9,4,-4,0,56,-10,-92,abs
-7,-2,-2,0,56,-10,-92,abs
-2,-1,0,0,-23,-7,29,abs
-2,-1,0,0,-23,-7,29,abs
0,0,0,0,-22,-6,52,abs
1,-1,0,0,-22,-6,52,abs
2,0,1,0,-41,-8,94,abs
2,0,1,0,-40,-3,98,abs
2,0,1,0,-40,-3,98,abs
3,-1,1,0,-51,-5,112,abs
4,-2,1,0,-51,-5,112,abs
5,-2,2,0,-50,-17,129,abs
6,-2,2,0,-45,-20,123,abs
7,-1,2,0,-45,-20,123,abs
7,-1,3,0,-44,-31,115,abs
7,-2,2,0,-44,-31,115,abs
6,-2,1,0,-22,-12,34,abs
5,-2,1,0,0,7,-15,abs
1,0,1,0,22,16,-61,abs
-1,0,0,0,22,16,-61,abs
-2,0,-1,0,35,23,-114,abs
-3,1,-1,0,41,12,-132,abs
-4,1,-1,0,41,12,-132,abs
-4,1,-1,0,46,14,-134,abs
-5,1,-1,0,46,14,-134,abs
-6,1,-2,0,49,27,-137,abs
-6,1,-2,0,47,21,-117,abs
-6,2,-2,0,47,21,-117,abs
-7,1,-3,0,41,9,-121,abs
-9,3,-3,0,41,9,-121,abs
-10,1,-3,0,39,-11,-82,abs
-4,-2,-1,0,-25,-10,76,abs
0,1,0,0,-25,-10,76,pause
1,1,0,0,-16,-9,109,pause
0,0,0,0,-22,-12,61,pause
1,-2,0,0,-59,-2,102,pause
2,-1,1,0,-59,-2,102,pause
3,-1,1,0,-40,-9,124,pause
4,-1,1,0,-40,-9,124,pause
5,-1,1,0,-37,-15,137,pause
5,-2,1,0,-38,-9,130,pause
6,-2,1,0,-38,-9,130,pause
7,-1,2,0,-45,-22,130,pause
8,-1,2,0,-45,-22,130,pause
7,-1,2,0,-22,-31,81,pause
6,-2,1,0,-13,5,-12,pause
4,-2,1,0,-13,5,-12,pause
2,-1,1,0,8,21,-44,pause
0,0,1,0,8,21,-44,pause
-1,0,0,0,27,21,-93,pause
-2,1,0,0,45,23,-128,pause
-3,1,-1,0,45,23,-128,pause
-4,1,-1,0,46,27,-136,pause
-6,1,-2,0,52,26,-143,pause
-6,2,-2,0,65,27,-126,pause
-6,1,-2,0,65,27,-126,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
-6,0,-3,0,56,12,-125,pause
4,1,3,0,-16,-18,44,pause
3,0,3,0,-44,1,39,pause
3,0,3,0,-44,1,39,pause
2,-1,3,0,1,5,26,pause
2,0,2,0,35,19,22,pause
1,0,1,0,35,19,22,pause
1,-1,1,0,3,13,26,pause
1,0,1,0,10,6,15,pause
1,0,0,0,-4,2,4,pause
1,0,0,0,-4,2,4,pause
0,0,0,0,-6,1,1,pause
0,0,0,0,-1,0,4,pause
0,0,0,0,-1,0,4,pause
0,0,0,0,0,0,6,pause
0,0,0,0,0,0,6,pause
0,0,0,0,-6,0,5,pause
0,1,0,0,-8,5,12,pause
0,1,0,0,-8,5,12,pause
0,0,0,0,-32,6,48,pause
0,-1,0,0,-32,6,48,pause
0,-2,0,0,-1,19,79,pause
0,-3,0,0,-5,28,78,pause
0,-3,1,0,-5,28,78,pause
0,-3,1,0,-4,26,48,pause
0,-2,1,0,-4,26,48,pause
1,-1,2,0,-24,12,18,pause
0,-1,1,0,-20,4,-8,pause
0,0,0,0,2,6,-12,pause
0,0,0,0,2,6,-12,pause
0,0,0,0,8,1,-10,pause
0,0,0,0,5,2,-6,pause
0,0,0,0,5,2,-6,pause
0,1,0,0,30,5,2,pause
0,1,0,0,30,5,2,situps
0,1,0,0,37,4,4,situps
0,0,0,0,16,0,2,situps
0,0,0,0,16,0,2,situps
0,0,0,0,6,2,-1,situps
0,0,0,0,6,2,-1,situps
0,0,0,0,6,2,0,situps
0,0,0,0,9,2,-1,situps
0,0,0,0,1,0,-3,situps
0,0,0,0,1,0,-3,situps
0,0,0,0,5,0,-1,situps
0,0,0,0,-4,-3,-2,situps
0,0,0,0,-4,-3,-2,situps
0,0,0,0,8,-1,1,situps
0,0,0,0,8,-1,1,situps
0,0,0,0,3,0,0,situps
0,0,0,0,1,-1,1,situps
0,0,0,0,1,-1,1,situps
0,0,0,0,-1,0,0,situps
0,0,0,0,-1,0,0,situps
0,0,0,0,2,-1,-2,situps
0,0,0,0,4,-1,-1,situps
0,0,0,0,4,-1,-1,situps
0,0,0,0,-7,-2,3,situps
0,0,0,0,-7,-2,3,situps
0,0,0,0,-16,-1,7,situps
0,0,0,0,-25,1,9,situps
0,-1,0,0,-25,1,9,situps
0,-1,0,0,-37,-2,9,situps
0,-1,0,0,-40,-3,14,situps
0,-1,0,0,-54,-5,20,situps
0,-1,0,0,-54,-5,20,situps
0,-1,0,0,-70,-5,18,situps
0,-2,0,0,-70,-5,18,situps
0,-2,0,0,-76,0,9,situps
0,-2,0,0,-72,-7,2,situps
0,-2,0,0,-72,-7,2,situps
0,-2,0,0,-45,-6,2,situps
0,-2,0,0,-45,-6,2,situps
0,-2,-1,0,-32,-2,-1,situps
0,-1,0,0,2,0,-7,situps
0,-1,0,0,2,0,-7,situps
0,0,0,0,5,2,-6,situps
0,-1,0,0,5,2,-6,situps
0,0,0,0,-18,3,-6,situps
0,0,0,0,-22,2,-5,situps
0,0,0,0,-22,2,-5,situps
0,0,0,0,-27,0,-2,situps
0,0,0,0,-27,0,-2,situps
0,-1,0,0,-27,-2,-1,situps
0,-1,0,0,-27,-2,-1,situps
0,-1,0,0,-7,1,3,situps
0,0,0,0,-7,1,3,situps
0,0,0,0,-9,0,0,situps
0,-1,0,0,-9,2,-1,situps
0,0,0,0,-9,2,-1,situps
0,0,0,0,-1,3,-2,situps
0,0,0,0,-1,3,-2,situps
0,0,0,0,-5,2,-4,situps
0,0,0,0,6,2,-5,situps
0,0,0,0,6,2,-5,situps
0,0,0,0,4,2,-5,situps
0,0,0,0,4,2,-5,situps
0,0,0,0,1,2,-5,situps
0,0,0,0,1,1,-3,situps
0,0,0,0,1,1,-3,situps
0,0,0,0,0,2,-1,situps
0,0,0,0,0,2,-1,situps
0,0,0,0,-10,6,-3,situps
0,0,0,0,-19,8,-6,situps
0,0,0,0,-25,-1,-8,situps
0,0,0,0,-25,-1,-8,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
0,0,0,0,-21,6,-3,situps
-15,2,3,0,-21,6,-3,situps
-12,0,1,0,-79,182,5,situps
-9,0,0,0,-79,182,5,situps
-5,-1,-1,0,-78,183,21,situps
-2,1,0,0,-105,117,33,situps
1,0,1,0,-83,55,35,situps
-1,-4,3,0,-83,55,35,situps
-2,2,0,0,43,-24,14,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-2,0,0,0,102,-94,-53,situps
-4,2,1,0,-27,188,-15,pushups
1,1,-1,0,-70,78,9,pushups
0,-2,3,0,-118,-9,29,pushups
0,0,1,0,-118,-9,29,pushups
0,0,1,0,39,-72,-13,pushups
-2,0,0,0,49,-148,-5,pushups
-1,0,-1,0,49,-148,-5,pushups
-1,0,-1,0,65,-190,-25,pushups
-1,1,-1,0,65,-190,-25,pushups
-1,1,-1,0,63,-195,-5,pushups
1,1,0,0,38,-166,1,pushups
2,2,1,0,38,-166,1,pushups
4,2,1,0,29,-130,10,pushups
5,2,2,0,29,-130,10,pushups
5,2,2,0,18,-66,3,pushups
4,2,1,0,3,13,-20,pushups
3,1,0,0,3,13,-20,pushups
0,0,-1,0,13,87,-24,pushups
-1,-1,-2,0,13,87,-24,pushups
-2,-1,0,0,-51,142,-30,pushups
-4,-1,1,0,-59,182,-20,pushups
-4,-2,0,0,-55,179,-10,pushups
-3,-1,-1,0,-55,179,-10,pushups
0,-2,-1,0,-90,145,-6,pushups
1,0,-1,0,-92,69,-11,pushups
2,-1,-1,0,-92,69,-11,pushups
1,0,-2,0,-70,14,3,pushups
-2,0,-3,0,-70,14,3,pushups
-1,-1,-3,0,-81,-22,-1,pushups
-2,-1,-3,0,-71,-33,-13,pushups
-1,-1,-3,0,-114,-25,1,pushups
0,-1,-1,0,-114,-25,1,pushups
0,-2,1,0,-116,-10,9,pushups
-1,-3,-1,0,-123,-25,1,pushups
0,-1,-2,0,-123,-25,1,pushups
0,0,-1,0,-66,-20,-23,pushups
1,-1,-1,0,-66,-20,-23,pushups
0,-2,-1,0,-79,-20,-2,pushups
0,-2,-1,0,-34,-9,-14,pushups
0,0,-1,0,-34,-9,-14,pushups
0,0,-1,0,-38,-5,-7,pushups
1,-1,-1,0,-38,-5,-7,pushups
0,-1,-1,0,-54,-1,-7,pushups
0,0,-1,0,-15,3,-3,pushups
0,0,-1,0,-20,0,-6,pushups
0,0,-1,0,-20,0,-6,pushups
0,0,-1,0,-4,8,-1,pushups
0,0,0,0,-11,0,1,pushups
0,0,-1,0,-11,0,1,pushups
0,0,0,0,-12,-2,0,pushups
0,0,0,0,-12,-2,0,pushups
0,0,0,0,3,1,-3,pushups
0,0,0,0,1,1,-1,pushups
0,0,0,0,1,1,-1,pushups
0,0,0,0,0,0,1,pushups
0,0,0,0,0,0,1,pushups
0,0,0,0,0,1,0,pushups
0,0,0,0,1,-1,-4,pushups
0,0,0,0,1,-1,-4,pushups
0,0,0,0,-2,1,0,pushups
0,0,0,0,-2,1,0,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
0,0,0,0,-3,4,1,pushups
-1,1,1,0,-3,4,1,pushups
-1,2,1,0,-7,-22,28,pushups
-1,1,1,0,-2,-4,49,pushups
-1,2,1,0,-2,-4,49,pushups
-1,2,1,0,-14,-25,83,pushups
-1,3,0,0,-14,-25,83,pushups
0,3,1,0,-8,-37,81,pushups
0,2,1,0,-2,-11,-7,pushups
0,2,1,0,-2,-11,-7,pushups
0,1,0,0,0,19,-47,pushups
0,-1,0,0,-6,15,-75,pushups
0,-2,0,0,14,34,-72,pushups
0,-1,-1,0,14,34,-72,pushups
0,-1,-1,0,2,30,-48,pushups
0,-2,-1,0,2,30,-48,pushups
0,-2,-1,0,0,15,-16,pushups
0,-1,-1,0,2,15,-4,pushups
0,-1,0,0,2,15,-4,pushups
0,0,0,0,-3,-1,5,pushups
0,0,-1,0,-3,-1,5,pushups
0,0,0,0,-1,-14,-5,pushups
0,0,0,0,-7,-18,-8,pushups
0,0,0,0,-7,-18,-8,pushups
0,0,0,0,-2,-10,7,pushups
0,0,0,0,-2,-10,7,pushups
0,0,0,0,-2,-6,23,pushups
0,0,0,0,-2,-16,40,pushups
0,1,0,0,-2,-16,40,pushups
0,1,0,0,-2,-16,40,abs
0,1,0,0,-1,-16,30,abs
0,1,1,0,-25,-49,34,abs
0,1,1,0,-25,-49,34,abs
0,1,1,0,-15,-27,30,abs
0,1,1,0,-15,-27,30,abs
0,1,1,0,-5,-10,21,abs
0,1,0,0,4,3,7,abs
0,0,0,0,3,6,-7,abs
0,0,0,0,3,6,-7,abs
0,1,0,0,-1,-3,-2,abs
0,0,0,0,-1,-10,-1,abs
0,0,1,0,-1,-10,-1,abs
0,0,0,0,-3,-3,6,abs
0,0,0,0,-3,-3,6,abs
0,0,0,0,-5,-6,15,abs
0,0,0,0,-2,-5,7,abs
0,0,0,0,-2,-5,7,abs
0,0,0,0,0,-4,5,abs
0,0,0,0,0,-4,5,abs
0,0,0,0,0,-4,3,abs
0,0,0,0,3,-2,2,abs
0,0,0,0,3,-2,2,abs
0,0,0,0,5,-2,6,abs
0,0,0,0,5,-2,6,abs
0,0,0,0,1,-8,6,abs
0,0,0,0,-1,-6,4,abs
0,0,0,0,-1,-6,4,abs
0,0,0,0,0,-3,1,abs
0,0,0,0,2,2,0,abs
0,0,0,0,0,1,1,abs
0,0,0,0,0,1,1,abs
0,0,0,0,0,1,-1,abs
0,0,0,0,0,1,-1,abs
0,0,0,0,-1,1,-2,abs
0,0,0,0,1,3,-2,abs
0,0,0,0,1,3,-2,abs
0,0,0,0,-1,1,-2,abs
0,0,0,0,-1,1,-2,abs
0,0,0,0,-2,-1,-2,abs
0,0,0,0,-1,2,-2,abs
0,0,0,0,-1,2,-2,abs
0,0,0,0,0,5,-3,abs
0,0,0,0,0,5,-3,abs
0,0,0,0,1,5,-4,abs
0,0,0,0,-1,5,-1,abs
0,0,0,0,-1,5,-1,abs
0,0,0,0,-2,-4,-2,abs
0,0,0,0,-1,-12,-5,abs
0,0,0,0,-5,-19,-3,abs
0,0,0,0,-5,-19,-3,abs
0,0,0,0,5,-18,-14,abs
0,0,0,0,5,-18,-14,abs
0,0,1,0,5,-32,-4,abs
0,-1,1,0,44,-31,-12,abs
0,0,1,0,44,-31,-12,abs
0,0,2,0,45,-40,2,abs
-1,0,1,0,45,-40,2,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
0,0,2,0,107,-24,-3,abs
6,2,0,0,32,-20,-32,abs
4,2,-1,0,74,1,-72,abs
1,2,-3,0,85,-6,-89,abs
-1,2,-4,0,85,-6,-89,abs
-2,3,-4,0,93,-23,-85,abs
-2,2,-4,0,93,-23,-85,abs
-3,3,-4,0,85,-21,-96,abs
-3,3,-4,0,73,-9,-95,abs
-4,2,-4,0,73,-9,-95,abs
-6,3,-5,0,45,-22,-97,abs
-8,3,-4,0,45,-22,-97,abs
-5,1,-3,0,-15,-3,-26,abs
-1,0,-1,0,-79,-21,103,abs
1,1,1,0,-49,-39,67,abs
1,-1,1,0,-49,-39,67,abs
1,-2,1,0,-50,-8,77,abs
2,-2,1,0,-52,4,106,abs
3,-1,2,0,-52,4,106,abs
4,-2,2,0,-58,-5,110,abs
5,-2,2,0,-58,-5,110,abs
5,-3,2,0,-59,0,93,abs
6,-1,3,0,-43,-2,76,abs
7,0,4,0,-43,-2,76,abs
6,-1,4,0,-46,-19,64,abs
5,-1,3,0,-46,-19,64,abs
5,-1,3,0,-46,-19,64,abs
3,-1,1,0,15,9,-39,abs
1,0,1,0,15,9,-39,abs
0,0,0,0,40,17,-77,abs
-1,0,0,0,40,17,-77,abs
-3,1,-1,0,61,20,-105,abs
-4,1,-2,0,62,26,-108,abs
-5,1,-3,0,60,28,-95,abs
-5,1,-3,0,60,28,-95,abs
-4,2,-3,0,61,20,-91,abs
-4,2,-3,0,52,8,-95,abs
-5,2,-3,0,52,8,-95,abs
-8,3,-3,0,33,-3,-108,abs
-10,2,-4,0,33,-3,-108,abs
-6,-1,-3,0,-13,-7,10,abs
2,-1,1,0,-28,-73,113,abs
4,4,3,0,-28,-73,113,abs
2,1,1,0,-39,-22,52,abs
0,-1,0,0,-39,-22,52,abs
1,-2,1,0,-62,-4,94,abs
3,-1,1,0,-29,-29,113,abs
3,1,2,0,-29,-29,113,abs
3,-2,1,0,-59,-4,111,abs
4,-4,1,0,-59,-4,111,abs
5,-4,2,0,-77,-27,109,abs
7,-3,3,0,-24,-59,90,abs
9,-1,3,0,-25,-13,77,abs
7,-2,2,0,-25,-13,77,abs
3,-2,1,0,-13,32,-20,abs
1,-1,0,0,30,16,-62,abs
0,0,0,0,30,16,-62,abs
-1,0,0,0,55,25,-89,abs
-3,1,-1,0,55,25,-89,abs
-3,1,-1,0,60,44,-115,abs
-4,1,-2,0,68,32,-107,abs
-5,1,-2,0,68,32,-107,abs
-5,1,-2,0,74,16,-124,abs
-6,1,-3,0,74,16,-124,abs
-6,2,-3,0,70,13,-124,abs
-8,3,-3,0,52,12,-111,abs
-11,3,-4,0,52,12,-111,abs
-8,1,-3,0,25,-12,-32,abs
-2,0,-1,0,25,-12,-32,abs
2,0,1,0,-33,-31,120,abs
4,3,2,0,56,-17,59,abs
1,2,0,0,56,-17,59,abs
1,-2,0,0,6,12,39,abs
2,-2,0,0,-51,24,81,abs
2,0,0,0,-51,2,102,abs
3,0,1,0,-51,2,102,abs
4,-1,2,0,-39,0,114,abs
5,-1,2,0,-39,0,114,abs
4,-2,2,0,-52,5,104,abs
5,-2,2,0,-70,-4,100,abs
6,-2,3,0,-70,-4,100,abs
7,-1,3,0,-50,-40,81,abs
7,-2,3,0,-50,-40,81,abs
6,-2,2,0,-22,-25,16,abs
3,-2,1,0,1,8,-35,abs
1,0,0,0,1,8,-35,abs
0,1,0,0,30,22,-75,abs
-1,1,0,0,30,22,-75,abs
-2,1,0,0,34,20,-97,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,1,-1,0,29,26,-111,abs
-3,0,-1,0,-52,-47,103,abs
0,0,1,0,-52,-47,103,abs
3,1,2,0,-23,-47,106,abs
3,0,1,0,-23,-47,106,abs
1,-1,0,0,-13,10,9,abs
1,-1,0,0,-13,10,9,abs
1,0,0,0,-1,-1,-12,abs
0,0,0,0,22,3,-42,abs
-1,1,0,0,22,3,-42,abs
-2,1,0,0,28,25,-68,abs
-2,1,-1,0,17,36,-69,abs
-3,1,0,0,17,36,-69,abs
-3,1,0,0,41,35,-63,abs
-3,1,-1,0,41,35,-63,abs
-3,0,-1,0,32,28,-67,abs
-3,1,-1,0,71,20,-90,abs
-4,1,-2,0,71,20,-90,abs
-4,1,-3,0,85,21,-87,abs
-3,1,-3,0,85,21,-87,abs
-4,1,-2,0,61,21,-67,abs
-3,0,-2,0,80,15,-74,abs
-3,0,-4,0,80,15,-74,abs
-6,3,-4,0,101,1,-115,abs
-5,2,-3,0,101,1,-115,abs
-2,-4,-1,0,22,0,-109,abs
-2,-4,-1,0,16,5,-55,abs
-3,-2,-1,0,16,5,-55,abs
-3,-2,-1,0,16,5,-55,abs
-1,-1,-1,0,8,9,-17,abs
-1,-1,0,0,2,-8,-6,abs
-1,-1,0,0,2,-8,-6,abs
0,0,0,0,5,-2,-1,abs
0,-1,0,0,5,-2,-1,abs
0,-1,0,0,5,-2,-1,pause
0,0,0,0,-2,0,-1,pause
0,0,0,0,-2,-4,-2,pause
0,0,0,0,-2,-4,-2,pause
0,0,0,0,-3,-2,-2,pause
0,0,0,0,-11,2,2,pause
0,0,0,0,-11,2,2,pause
0,0,0,0,-4,2,2,pause
0,0,0,0,-4,2,2,pause
0,0,0,0,-5,2,0,pause
0,0,0,0,-2,1,0,pause
0,0,0,0,-2,1,0,pause
0,0,0,0,1,1,1,pause
0,0,0,0,1,1,1,pause
0,0,0,0,-1,2,0,pause
0,0,0,0,-1,2,1,pause
0,0,0,0,-1,2,1,pause
0,0,0,0,-3,-1,2,pause
0,0,0,0,-1,-4,0,pause
0,0,0,0,0,0,0,pause
0,0,0,0,0,0,0,pause
0,0,0,0,1,0,0,pause
0,0,0,0,1,0,0,pause
0,0,0,0,1,-6,-2,pause
0,0,0,0,1,-2,-5,pause
0,0,0,0,1,-2,-5,pause
0,0,0,0,1,4,-6,pause
0,0,0,0,1,4,-6,pause
0,0,0,0,2,0,-6,pause
0,0,0,0,4,-2,-5,pause
0,0,0,0,4,-2,-5,pause
0,0,0,0,0,-1,-3,pause
0,0,0,0,0,-1,-3,pause
0,0,0,0,-1,-1,0,pause
0,0,0,0,1,-1,1,pause
0,0,0,0,1,-1,1,pause
0,0,0,0,0,1,-1,pause
0,0,0,0,0,1,-1,pause
0,0,0,0,0,-1,-1,pause
0,0,0,0,1,-1,-1,pause
0,0,0,0,0,1,0,pause
0,0,0,0,0,1,0,pause
0,0,0,0,-1,0,1,pause
0,0,0,0,0,-1,1,pause
0,0,0,0,0,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,-1,-1,1,pause
0,0,0,0,0,0,0,pause
0,0,0,0,2,0,1,pause
0,0,0,0,2,0,1,pause
0,0,0,0,2,0,0,pause
0,0,0,0,2,0,0,pause
0,0,0,0,-2,-2,0,pause
0,0,0,0,-4,-4,5,pause
0,0,0,0,-4,-4,5,pause
0,0,0,0,-4,-3,12,pause
0,0,0,0,-4,-3,12,pause
0,0,0,0,-10,-2,27,pause
0,1,0,0,-19,1,53,pause
1,1,1,0,-86,-16,94,pause
2,2,1,0,-86,-16,94,pause
2,4,3,0,-154,-73,99,pause
2,1,5,0,-341,-138,98,pause
3,0,5,0,-341,-138,98,pause
4,2,5,0,-42,-146,103,pause
4,2,5,0,-42,-146,103,pause
8,0,2,0,84,-24,189,pause
6,-1,2,0,84,-24,189,pause
5,-2,1,0,93,75,162,pause
3,-3,3,0,93,75,162,pause
3,-2,4,0,1,95,77,pause
3,-4,3,0,-181,18,28,pause
1,-4,2,0,-181,18,28,pause
0,-3,2,0,-120,22,6,pause
0,-4,1,0,-120,22,6,pause
0,-3,1,0,-77,19,6,pause
1,-2,0,0,-52,-7,4,pause
1,-2,0,0,-46,-7,3,pause
1,-3,0,0,-46,-7,3,pause
1,-2,0,0,-17,-11,-12,pause
0,-1,0,0,9,-8,-12,pause
1,0,0,0,9,-8,-12,pause
1,0,-1,0,6,-6,-9,pause
1,0,0,0,6,-6,-9,pause
1,0,0,0,-4,-5,-6,pause
0,0,0,0,13,0,-7,pause
0,0,0,0,13,0,-7,pause
0,0,0,0,2,-1,-3,pause
0,0,0,0,2,-1,-3,pause
0,0,0,0,-2,-6,2,pause
0,0,0,0,0,-12,21,pause
0,1,0,0,0,-12,21,pause
0,1,-1,0,-17,-15,44,pause
0,0,-1,0,-17,-15,44,pause
-1,-2,-2,0,-41,-9,64,pause
-1,-2,-2,0,-28,18,68,pause
-1,-4,0,0,-28,18,68,pause
0,-2,-1,0,-84,7,21,pause
0,-2,-1,0,-84,7,21,pause
0,-1,-1,0,-56,20,7,pause
